/home/dantopa/Mathematica_files/nb/confidence-01.nb  Aug 23, 2026
{form number, WBS primitive, overall, assess_a, assess_b, assess_c}
966,"da59807f-bb93-4f35-a22c-09e999b5881d","1.5",0,0,-1,1
967,"da59807f-bb93-4f35-a22c-09e999b5881d","1.5",1,0,0,1
968,"da59807f-bb93-4f35-a22c-09e999b5881d","1.5",1,1,1,0
969,"da59807f-bb93-4f35-a22c-09e999b5881d","1.6",1,1,0,1
970,"da59807f-bb93-4f35-a22c-09e999b5881d","1.6",1,0,1,0
971,"da59807f-bb93-4f35-a22c-09e999b5881d","1.6",1,0,-1,1
972,"da59807f-bb93-4f35-a22c-09e999b5881d","1.6",1,0,-1,1
973,"da59807f-bb93-4f35-a22c-09e999b5881d","1.6",1,1,1,0
974,"da59807f-bb93-4f35-a22c-09e999b5881d","1.6",1,1,-1,-1
975,"da59807f-bb93-4f35-a22c-09e999b5881d","1.6",1,0,1,1
976,"da59807f-bb93-4f35-a22c-09e999b5881d","1.6",-1,1,1,1
977,"da59807f-bb93-4f35-a22c-09e999b5881d","1.6",1,1,-1,1
978,"da59807f-bb93-4f35-a22c-09e999b5881d","1.6",1,1,-1,0
979,"da59807f-bb93-4f35-a22c-09e999b5881d","1.6",1,-1,1,0
980,"da59807f-bb93-4f35-a22c-09e999b5881d","1.6",1,1,0,0
981,"da59807f-bb93-4f35-a22c-09e999b5881d","1.6",1,1,-1,-1
982,"da59807f-bb93-4f35-a22c-09e999b5881d","1.6",1,1,0,1
983,"da59807f-bb93-4f35-a22c-09e999b5881d","1.6",1,0,1,1
984,"da59807f-bb93-4f35-a22c-09e999b5881d","1.6",-1,1,1,1
985,"da59807f-bb93-4f35-a22c-09e999b5881d","1.6",1,1,0,0
986,"da59807f-bb93-4f35-a22c-09e999b5881d","1.6",1,0,1,1
987,"da59807f-bb93-4f35-a22c-09e999b5881d","1.6",1,1,1,0
988,"da59807f-bb93-4f35-a22c-09e999b5881d","1.6",-1,1,1,0
989,"da59807f-bb93-4f35-a22c-09e999b5881d","1.6",1,-1,1,0
990,"da59807f-bb93-4f35-a22c-09e999b5881d","1.6",1,1,1,0
991,"da59807f-bb93-4f35-a22c-09e999b5881d","1.6",1,0,0,1
992,"da59807f-bb93-4f35-a22c-09e999b5881d","1.6",1,-1,0,-1
993,"da59807f-bb93-4f35-a22c-09e999b5881d","1.6",1,1,1,1
994,"da59807f-bb93-4f35-a22c-09e999b5881d","1.6",1,1,1,1
995,"da59807f-bb93-4f35-a22c-09e999b5881d","1.6",1,1,1,0
996,"da59807f-bb93-4f35-a22c-09e999b5881d","1.6",1,-1,0,1
997,"da59807f-bb93-4f35-a22c-09e999b5881d","1.7",1,0,1,1
998,"da59807f-bb93-4f35-a22c-09e999b5881d","1.7",1,1,1,-1
999,"da59807f-bb93-4f35-a22c-09e999b5881d","1.7",1,0,1,0
1000,"da59807f-bb93-4f35-a22c-09e999b5881d","1.7",1,1,1,0
1001,"da59807f-bb93-4f35-a22c-09e999b5881d","1.7",-1,1,1,1
1002,"da59807f-bb93-4f35-a22c-09e999b5881d","1.7",1,0,0,1
1003,"da59807f-bb93-4f35-a22c-09e999b5881d","1.7",0,1,0,0
1004,"da59807f-bb93-4f35-a22c-09e999b5881d","1.7",1,0,1,1
1005,"da59807f-bb93-4f35-a22c-09e999b5881d","1.7",1,1,-1,1
1006,"da59807f-bb93-4f35-a22c-09e999b5881d","1.7",1,1,0,1
1007,"da59807f-bb93-4f35-a22c-09e999b5881d","1.7",-1,0,1,1
1008,"da59807f-bb93-4f35-a22c-09e999b5881d","1.7",1,1,-1,1
1009,"da59807f-bb93-4f35-a22c-09e999b5881d","1.7",1,1,1,-1
1010,"da59807f-bb93-4f35-a22c-09e999b5881d","1.7",1,0,0,1
1011,"da59807f-bb93-4f35-a22c-09e999b5881d","1.7",1,1,1,1
1012,"da59807f-bb93-4f35-a22c-09e999b5881d","1.7",1,0,1,0
1013,"da59807f-bb93-4f35-a22c-09e999b5881d","1.7",1,1,0,1
1014,"da59807f-bb93-4f35-a22c-09e999b5881d","1.7",1,0,0,1
1015,"da59807f-bb93-4f35-a22c-09e999b5881d","1.7",1,0,0,1
1016,"da59807f-bb93-4f35-a22c-09e999b5881d","1.7",1,-1,1,1
1017,"da59807f-bb93-4f35-a22c-09e999b5881d","1.7",1,1,-1,0
1018,"da59807f-bb93-4f35-a22c-09e999b5881d","1.7",0,0,-1,0
1019,"da59807f-bb93-4f35-a22c-09e999b5881d","1.7",1,-1,0,1
1020,"da59807f-bb93-4f35-a22c-09e999b5881d","1.7",1,1,1,1
1021,"da59807f-bb93-4f35-a22c-09e999b5881d","1.7",1,0,1,1
1022,"da59807f-bb93-4f35-a22c-09e999b5881d","1.7",1,1,1,0
1023,"da59807f-bb93-4f35-a22c-09e999b5881d","1.7",1,1,0,0
1024,"da59807f-bb93-4f35-a22c-09e999b5881d","1.7",1,0,-1,1
1025,"da59807f-bb93-4f35-a22c-09e999b5881d","1.8",1,0,-1,1
1026,"da59807f-bb93-4f35-a22c-09e999b5881d","1.8",-1,1,1,1
1027,"da59807f-bb93-4f35-a22c-09e999b5881d","1.8",1,1,0,0
1028,"da59807f-bb93-4f35-a22c-09e999b5881d","1.8",1,0,1,0
1029,"da59807f-bb93-4f35-a22c-09e999b5881d","1.8",1,0,0,1
1030,"da59807f-bb93-4f35-a22c-09e999b5881d","1.8",0,1,1,0
1031,"da59807f-bb93-4f35-a22c-09e999b5881d","1.8",-1,0,1,1
1032,"da59807f-bb93-4f35-a22c-09e999b5881d","1.8",1,1,0,1
1033,"da59807f-bb93-4f35-a22c-09e999b5881d","1.8",1,0,1,1
1034,"da59807f-bb93-4f35-a22c-09e999b5881d","1.8",1,1,0,0
1035,"da59807f-bb93-4f35-a22c-09e999b5881d","1.8",1,1,1,0
1036,"da59807f-bb93-4f35-a22c-09e999b5881d","1.8",1,0,1,1
1037,"da59807f-bb93-4f35-a22c-09e999b5881d","1.8",1,0,0,0
1038,"da59807f-bb93-4f35-a22c-09e999b5881d","1.8",1,0,0,1
1039,"da59807f-bb93-4f35-a22c-09e999b5881d","1.8",1,1,-1,1
1040,"da59807f-bb93-4f35-a22c-09e999b5881d","1.8",1,1,0,1
1041,"da59807f-bb93-4f35-a22c-09e999b5881d","1.8",1,1,1,1
1042,"da59807f-bb93-4f35-a22c-09e999b5881d","1.8",1,1,0,0
1043,"da59807f-bb93-4f35-a22c-09e999b5881d","1.8",0,0,1,1
1044,"da59807f-bb93-4f35-a22c-09e999b5881d","1.8",1,0,1,1
1045,"da59807f-bb93-4f35-a22c-09e999b5881d","1.8",1,-1,0,0
1046,"da59807f-bb93-4f35-a22c-09e999b5881d","1.8",1,-1,-1,1
1047,"da59807f-bb93-4f35-a22c-09e999b5881d","1.8",0,1,0,-1
1048,"da59807f-bb93-4f35-a22c-09e999b5881d","1.8",1,1,0,1
1049,"da59807f-bb93-4f35-a22c-09e999b5881d","1.8",1,1,-1,-1
1050,"da59807f-bb93-4f35-a22c-09e999b5881d","1.8",1,1,0,0
1051,"da59807f-bb93-4f35-a22c-09e999b5881d","1.8",1,0,-1,-1
1052,"da59807f-bb93-4f35-a22c-09e999b5881d","1.8",1,1,-1,0
